rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
19,doi:10.1126/scirobotics.adi9579,Real-world humanoid locomotion with reinforcement learning,2024,Science Robotics,https://doi.org/10.1126/scirobotics.adi9579,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.1111/flan.12216,Youth Participatory Action Research in World Language Classrooms,2016,Foreign Language Annals,https://doi.org/10.1111/flan.12216,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.1145/3475724.3483607,Real World Robustness from Systematic Noise,2021,Proceedings of the 1st International Workshop on Adversarial Learning for Multimedia,https://doi.org/10.1145/3475724.3483607,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.1109/iavvc63304.2024.10786438,DriveGenVLM: Real-world Video Generation for Vision Language Model based Autonomous Driving,2024,2024 IEEE International Automated Vehicle Validation Conference (IAVVC),https://doi.org/10.1109/iavvc63304.2024.10786438,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.1109/cvpr52734.2025.01934,STING-BEE : Towards Vision-Language Model for Real-World X-ray Baggage Security Inspection,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.01934,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
24,arxiv:2605.08567v2,ACWM-Phys: Investigating Generalized Physical Interaction in Action-Conditioned Video World Models,2026,arXiv,http://arxiv.org/abs/2605.08567v2,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,2026,Symmetry,https://doi.org/10.3390/sym18030394,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.1007/s42452-024-05803-7,Training environmental sound classification models for real-world deployment in edge devices,2024,Discover Applied Sciences,https://doi.org/10.1007/s42452-024-05803-7,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.56028/aetr.16.1.1488.2026,A Review: Foundation Model-based Person Re-identification,2026,Advances in Engineering Technology Research,https://doi.org/10.56028/aetr.16.1.1488.2026,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1609/aaai.v28i1.8865,PREGO: An Action Language for Belief-Based Cognitive Robotics in Continuous Domains,2014,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v28i1.8865,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.1007/s10994-022-06248-y,Responsible model deployment via model-agnostic uncertainty learning,2023,Machine Learning,https://doi.org/10.1007/s10994-022-06248-y,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
30,arxiv:2602.11291v2,H-WM: Robotic Task and Motion Planning Guided by Hierarchical World Model,2026,arXiv,http://arxiv.org/abs/2602.11291v2,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
31,arxiv:2507.16713v2,A Pragmatist Robot: Learning to Plan Tasks by Experiencing the Real World,2025,arXiv,http://arxiv.org/abs/2507.16713v2,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
32,arxiv:2512.01946v3,Scaling Cross-Environment Failure Reasoning Data for Vision-Language Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2512.01946v3,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
33,arxiv:2506.20566v1,HRIBench: Benchmarking Vision-Language Models for Real-Time Human Perception in Human-Robot Interaction,2025,arXiv,http://arxiv.org/abs/2506.20566v1,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.1016/j.rcim.2019.101821,A robust weld seam recognition method under heavy noise based on structured-light vision,2020,Robotics and Computer-Integrated Manufacturing,https://doi.org/10.1016/j.rcim.2019.101821,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.3390/machines11111033,Heuristics and Rescheduling in Prioritised Multi-Robot Path Planning: A Literature Review,2023,Machines,https://doi.org/10.3390/machines11111033,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1016/j.ress.2022.108920,Improved anti-noise adaptive long short-term memory neural network modeling for the robust remaining useful life prediction of lithium-ion batteries,2022,Reliability Engineering & System Safety,https://doi.org/10.1016/j.ress.2022.108920,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
37,arxiv:2410.23156v2,VisualPredicator: Learning Abstract World Models with Neuro-Symbolic Predicates for Robot Planning,2024,arXiv,http://arxiv.org/abs/2410.23156v2,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.3390/s26113541,Sensing the Action: Rethinking Sensor Modalities and Multi-Modal Fusion in Vision–Language–Action Models for Robotic Manipulation,2026,Sensors,https://doi.org/10.3390/s26113541,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.54254/2755-2721/2025.ast27134,Integrating Motion Planning in Vision Language Action Agents,2025,Applied and Computational Engineering,https://doi.org/10.54254/2755-2721/2025.ast27134,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.66967/jaics.2026.v2i103,Multimodal AI: PaLM-E’s Role in Vision–Language–Robotics & the Future of Efficient Fine-Tuning,2026,Journal of Artificial Intelligence & Control Systems,https://doi.org/10.66967/jaics.2026.v2i103,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
41,doi:10.20944/preprints202606.0425.v1,The Evaluation Bottleneck of Vision-Language-Action Models: A Evaluation-Centric Survey,,,https://doi.org/10.20944/preprints202606.0425.v1,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.1109/iccv51070.2023.01971,Visually-Prompted Language Model for Fine-Grained Scene Graph Generation in an Open World,2023,2023 IEEE/CVF International Conference on Computer Vision (ICCV),https://doi.org/10.1109/iccv51070.2023.01971,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1002/ehf2.13221,Hospital Readmissions of Patients with Heart Failure from Real World: Timing and Associated Risk Factors,2021,ESC Heart Failure,https://doi.org/10.1002/ehf2.13221,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1145/3762657,Grasp-HGN: Grasping the Unexpected,2025,ACM Transactions on Embedded Computing Systems,https://doi.org/10.1145/3762657,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.1115/wtc2005-64005,A Particle Filtering Framework for Failure Prognosis,2005,"World Tribology Congress III, Volume 2",https://doi.org/10.1115/wtc2005-64005,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
46,arxiv:2202.06674v2,Learning to Ground Objects for Robot Task and Motion Planning,2022,arXiv,http://arxiv.org/abs/2202.06674v2,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.1081/jdi-120026028,Evaluation of Two Protocols of Uremic Rat Model: Partial Nephrectomy and Infarction,2003,Renal Failure,https://doi.org/10.1081/jdi-120026028,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
48,arxiv:2602.03973v1,VLS: Steering Pretrained Robot Policies via Vision-Language Models,2026,arXiv,http://arxiv.org/abs/2602.03973v1,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
49,arxiv:2502.19645v2,Fine-Tuning Vision-Language-Action Models: Optimizing Speed and Success,2025,arXiv,http://arxiv.org/abs/2502.19645v2,Addresses ensembles and world models for robots or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Model disagreement protocols keeps action-critical alternatives explicit until a physical observation collapses them.
